ATL,2/17/16,1058,1056,2,2,0,1,977,90.83,92.52,5.19,5.03,1.69,17.63,7.68,79,59.97
ATL,2/18/16,1062,1063,1,2,3,2,982,88.42,92.38,6.04,6.77,0.94,15.21,9.08,81,81.14
ATL,2/19/16,1069,1068,0,2,2,0,994,89.62,93.07,8.16,6.91,0.67,15.63,9.4,74,91.73
ATL,2/20/16,781,784,0,0,1,0,740,93.21,94.39,3.91,4.07,0.68,15.41,7.28,44,65.27
ATL,2/21/16,989,988,3,3,2,1,904,90.9,91.5,7.53,6.21,1.21,17.16,7.75,84,64.87
ATL,2/22/16,1057,1059,2,1,0,0,899,79.85,84.89,11.02,9.91,2.65,18.97,9.51,160,56.05
ATL,2/23/16,1050,1051,2,3,2,0,887,83.9,84.4,8.24,8.43,4.11,18.74,10.02,164,45.41
ATL,2/24/16,1001,1025,38,28,20,6,686,62.84,66.93,27.27,25.94,6.59,20.51,8.83,339,74.13
ATL,2/25/16,1064,1051,4,18,1,0,874,78.76,83.16,12.76,14.66,1.26,16.97,7.68,177,81.16
ATL,2/26/16,1066,1063,0,1,0,0,960,85.93,90.31,7.3,7.53,0.75,17.8,7.81,103,72.38
ATL,2/27/16,776,779,1,1,1,0,739,92.53,94.87,4.38,4.74,0.89,15.64,6.76,40,81.58
ATL,2/28/16,991,992,1,1,2,0,936,92.43,94.35,4.27,4.7,0.76,18.44,7.33,56,73.7
ATL,2/29/16,1063,1064,1,2,2,1,1014,93.23,95.3,3.14,3.74,0.88,17.5,7.67,50,68.96
ATL,3/1/16,1044,1019,9,7,2,26,881,77.49,86.46,14.89,9.17,8.98,20.06,7.76,138,62.29
ATL,3/2/16,1069,1063,5,10,1,0,981,89.9,92.29,6.61,7.61,1.16,17.1,7.99,82,91.34
ATL,3/3/16,1094,1088,4,5,3,3,849,75.05,78.03,14.77,14.04,4.84,17.64,9.94,239,57.02
ATL,3/4/16,1087,1087,5,7,0,0,945,81.97,86.94,10.83,8.79,1.8,17.03,7.62,142,60.21
ATL,3/5/16,905,907,0,1,2,0,840,92.38,92.61,4.36,7.13,1,15.32,7.11,67,90.69
ATL,3/6/16,1042,1041,1,1,0,1,975,90.98,93.66,5.62,5.26,1.25,15.75,8.07,66,75.85
ATL,3/7/16,1100,1101,0,0,1,0,1038,91.27,94.28,5.08,4.57,0.81,14.65,8.87,63,71.03
ATL,3/8/16,1066,1074,5,3,2,0,994,90.9,92.55,5.27,8.15,1.51,14.71,8.4,80,103.04
ATL,3/9/16,1068,1068,2,4,4,0,956,86.7,89.51,9.58,9.2,1.41,15.03,9.03,112,81.49
ATL,3/10/16,1092,1091,3,1,0,0,963,84.89,88.27,9.45,9.51,1.46,15.12,8.62,128,74.34
ATL,3/11/16,1091,1088,1,3,0,1,976,89.18,89.71,6.23,8.47,1.78,16.69,7.27,112,74.9
ATL,3/12/16,911,919,0,0,0,0,857,88.47,93.25,6.21,6.51,1.46,13.27,8.35,62,83.61
ATL,3/13/16,1047,1048,2,1,3,0,960,89.11,91.6,5.8,5.99,1.02,16.28,7.27,88,61.08
ATL,3/14/16,1089,1086,2,3,1,1,982,87.97,90.42,7.54,6.08,1.27,17.77,7.41,104,55.75
ATL,3/15/16,1069,1069,2,4,1,0,1008,92.7,94.29,3.84,4.56,0.44,16.88,7.32,61,72.23
ATL,3/16/16,1079,1078,1,0,3,1,988,87.86,91.65,6.4,5.91,1.19,16.67,7.29,90,61.37
ATL,3/17/16,1103,1103,0,1,2,1,971,81.41,88.03,7.67,7.12,1.49,16.67,7.26,132,52.45
ATL,3/18/16,1104,1105,0,1,2,0,1001,88.04,90.59,7.17,6.74,1.01,16.44,8.04,104,64.08
ATL,3/19/16,912,918,1,2,4,0,772,77.41,84.1,12.28,11.97,1.41,16.05,6.98,146,69.89
ATL,3/20/16,1054,1053,0,0,0,1,963,88.43,91.45,7.26,5.55,1.19,16.31,7.27,90,56.53
ATL,3/21/16,1104,1102,0,1,1,0,1007,87.86,91.38,5.85,5.72,0.95,17.02,7.18,95,57.85
ATL,3/22/16,1075,1080,0,0,2,0,1025,93.67,94.91,3.81,4.05,0.78,15.66,6.87,55,71.29
ATL,3/23/16,1056,1058,17,17,7,1,989,91,93.48,4.79,5.99,1.14,16.48,7.16,69,82.91
ATL,3/24/16,1084,1022,12,10,5,69,788,67.25,77.1,33.13,17.91,16.89,21.76,9.02,234,74.4
ATL,3/25/16,1098,1096,1,3,1,0,900,76.96,82.12,12.66,13.07,1.31,16.76,7.59,196,67.5
ATL,3/26/16,917,914,2,3,2,3,747,77.43,81.73,13.71,11.62,4.32,17.63,9.24,167,56.62
ATL,3/27/16,1049,1052,2,4,2,1,887,80.08,84.32,10.97,10.2,3.24,16.36,8.95,165,57.02
ATL,3/28/16,1101,1102,0,0,3,1,1001,87.56,90.83,7.73,6.66,1.11,17.39,7.43,101,63.97
ATL,3/29/16,1080,1084,0,0,2,0,997,88.15,91.97,6.9,7.09,1.23,15.96,8.35,87,81.66
ATL,3/30/16,1073,1075,0,1,5,0,1005,90.12,93.49,5.68,6.23,1.6,14.91,8.43,70,86.3
ATL,3/31/16,1092,1091,1,1,0,0,917,81.32,84.05,11.73,10.12,2.59,18,8.46,174,55.56
ATL,4/1/16,1091,1090,1,2,1,0,693,59.12,63.58,23.32,25.07,6.36,19,8.06,397,64.61
ATL,4/2/16,878,885,10,11,3,1,727,75.06,82.15,18.37,15.81,2.53,17.13,7.18,158,82.7
ATL,4/3/16,1049,1046,2,4,2,0,916,82.46,87.57,10.51,9.19,0.79,16.96,7.41,130,68.92
ATL,4/4/16,1100,1100,10,10,3,1,985,86.64,89.55,10.2,10.75,1.5,17.24,7.8,115,96.2
ATL,4/5/16,1095,1100,1,1,1,1,1023,90.05,93,5.33,5.8,1.03,17.71,7.68,77,76.22
ATL,4/6/16,1105,1097,0,0,0,4,1023,90.68,93.25,4.89,5.66,2.51,16,8.94,74,70.49
ATL,4/7/16,1114,1116,2,1,2,1,1003,84.83,89.87,8.68,7.98,1.19,17.84,7.42,113,71.57
ATL,4/8/16,1115,1116,1,1,1,0,1002,87.71,89.78,6.12,5.63,1.49,17.7,7.78,114,46.55
ATL,4/9/16,903,908,1,0,1,0,841,90.48,92.62,4.76,4.6,1.07,15.35,6.7,67,54.07
ATL,4/10/16,1069,1068,0,1,3,0,996,90.83,93.26,4.41,4.21,0.81,14.91,8.57,72,52.67
ATL,4/11/16,1110,1114,3,1,3,1,992,88.11,89.05,7.38,6.67,2.15,16.43,9.56,122,51.94
