GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160201,0.00,0.0,0.0,58,71,49,8.7,19.9,25.1,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160202,0.00,0.0,0.0,56,59,49,7.2,17.0,23.0,0,0,1,0,0,1,0,1,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160203,0.74,0.0,0.0,61,69,57,13.2,36.9,48.1,0,0,1,0,0,1,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160204,0.00,0.0,0.0,58,62,46,6.3,19.9,25.1,0,0,1,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160205,0.00,0.0,0.0,44,49,28,10.3,23.9,32.0,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160206,0.00,0.0,0.0,38,50,24,4.9,12.1,16.1,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160207,0.00,0.0,0.0,43,51,31,7.8,19.9,23.9,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160208,0.01,0.0,0.0,40,51,28,5.1,25.9,32.0,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160209,0.00,0.0,0.0,37,42,27,8.5,18.1,25.1,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160210,0.00,0.0,0.0,29,38,21,6.0,19.9,25.1,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160211,0.00,0.0,0.0,31,48,17,3.8,12.1,19.9,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160212,0.00,0.0,0.0,34,37,30,4.5,12.1,19.9,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160213,0.00,0.0,0.0,35,41,22,8.7,17.0,25.1,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160214,0.00,0.0,0.0,25,30,19,6.7,13.0,23.9,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160215,0.23,0.0,0.0,29,33,27,6.5,12.1,19.9,0,0,1,1,0,0,0,1,1
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160216,0.72,0.0,0.0,41,59,33,3.8,13.0,17.0,0,0,1,0,0,0,0,0,1
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160217,0.00,0.0,0.0,47,58,35,5.8,15.0,21.0,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160218,0.00,0.0,0.0,42,54,26,4.9,12.1,19.9,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160219,0.00,0.0,0.0,46,58,30,7.8,17.0,23.9,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160220,0.01,0.0,0.0,52,61,43,7.6,14.1,18.1,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160221,0.00,0.0,0.0,57,69,48,7.8,21.9,25.9,0,0,1,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160222,1.86,0.0,0.0,60,66,50,6.9,18.1,25.1,0,0,1,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160223,0.39,0.0,0.0,48,50,45,8.9,16.1,23.0,0,0,1,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160224,0.54,0.0,0.0,56,72,44,18.8,36.0,47.0,0,0,1,0,0,1,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160225,0.00,0.0,0.0,47,55,37,13.9,28.0,36.0,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160226,0.00,0.0,0.0,42,51,32,7.4,18.1,28.0,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160227,0.00,0.0,0.0,40,56,24,4.5,16.1,21.9,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160228,0.00,0.0,0.0,47,67,28,6.5,17.0,25.1,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160229,0.00,0.0,0.0,60,74,50,9.6,18.1,29.1,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160301,0.04,0.0,0.0,58,73,39,9.6,25.1,38.0,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160302,0.00,0.0,0.0,54,58,33,8.5,19.9,25.1,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160303,0.02,0.0,0.0,39,47,29,5.8,16.1,21.0,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160304,0.00,0.0,0.0,44,57,38,7.6,21.0,28.0,0,0,0,0,0,0,0,0,0
GHCND:USW00013881,CHARLOTTE DOUGLAS AIRPORT NC US,20160305,0.00,0.0,0.0,46,60,35,4.9,14.1,17.0,0,0,0,0,0,0,0,0,0
